53,BatchNorm2d,264,blocks.layers.3.layers.0.ghost2.primary_conv.layers.1.bn
54,Conv2d,271,blocks.layers.3.layers.0.ghost2.cheap_operation.layers.0.conv
55,BatchNorm2d,274,blocks.layers.3.layers.0.ghost2.cheap_operation.layers.1.bn
56,Conv2d,281,blocks.layers.3.layers.0.shortcut.layers.0.conv
57,BatchNorm2d,284,blocks.layers.3.layers.0.shortcut.layers.1.bn
58,Conv2d,287,blocks.layers.3.layers.0.shortcut.layers.2.conv
59,BatchNorm2d,290,blocks.layers.3.layers.0.shortcut.layers.3.bn
60,Conv2d,300,blocks.layers.4.layers.0.ghost1.primary_conv.layers.0.conv
61,BatchNorm2d,303,blocks.layers.4.layers.0.ghost1.primary_conv.layers.1.bn
62,Conv2d,310,blocks.layers.4.layers.0.ghost1.cheap_operation.layers.0.conv
63,BatchNorm2d,313,blocks.layers.4.layers.0.ghost1.cheap_operation.layers.1.bn
64,Conv2d,320,blocks.layers.4.layers.0.ghost1.short_conv.layers.0.conv
65,BatchNorm2d,323,blocks.layers.4.layers.0.ghost1.short_conv.layers.1.bn
66,Conv2d,326,blocks.layers.4.layers.0.ghost1.short_conv.layers.2.conv
67,BatchNorm2d,329,blocks.layers.4.layers.0.ghost1.short_conv.layers.3.bn
68,Conv2d,332,blocks.layers.4.layers.0.ghost1.short_conv.layers.4.conv
69,BatchNorm2d,335,blocks.layers.4.layers.0.ghost1.short_conv.layers.5.bn
70,Conv2d,340,blocks.layers.4.layers.0.se.conv_reduce.conv
71,Conv2d,344,blocks.layers.4.layers.0.se.conv_expand.conv
72,Conv2d,351,blocks.layers.4.layers.0.ghost2.primary_conv.layers.0.conv
73,BatchNorm2d,354,blocks.layers.4.layers.0.ghost2.primary_conv.layers.1.bn
74,Conv2d,361,blocks.layers.4.layers.0.ghost2.cheap_operation.layers.0.conv
75,BatchNorm2d,364,blocks.layers.4.layers.0.ghost2.cheap_operation.layers.1.bn
76,Conv2d,378,blocks.layers.5.layers.0.ghost1.primary_conv.layers.0.conv
77,BatchNorm2d,381,blocks.layers.5.layers.0.ghost1.primary_conv.layers.1.bn
78,Conv2d,388,blocks.layers.5.layers.0.ghost1.cheap_operation.layers.0.conv
79,BatchNorm2d,391,blocks.layers.5.layers.0.ghost1.cheap_operation.layers.1.bn
80,Conv2d,398,blocks.layers.5.layers.0.ghost1.short_conv.layers.0.conv
81,BatchNorm2d,401,blocks.layers.5.layers.0.ghost1.short_conv.layers.1.bn
82,Conv2d,404,blocks.layers.5.layers.0.ghost1.short_conv.layers.2.conv
83,BatchNorm2d,407,blocks.layers.5.layers.0.ghost1.short_conv.layers.3.bn
84,Conv2d,410,blocks.layers.5.layers.0.ghost1.short_conv.layers.4.conv
85,BatchNorm2d,413,blocks.layers.5.layers.0.ghost1.short_conv.layers.5.bn
86,Conv2d,416,blocks.layers.5.layers.0.conv_dw.conv
87,BatchNorm2d,419,blocks.layers.5.layers.0.bn_dw.bn
88,Conv2d,426,blocks.layers.5.layers.0.ghost2.primary_conv.layers.0.conv
89,BatchNorm2d,429,blocks.layers.5.layers.0.ghost2.primary_conv.layers.1.bn
90,Conv2d,436,blocks.layers.5.layers.0.ghost2.cheap_operation.layers.0.conv
91,BatchNorm2d,439,blocks.layers.5.layers.0.ghost2.cheap_operation.layers.1.bn
92,Conv2d,446,blocks.layers.5.layers.0.shortcut.layers.0.conv
93,BatchNorm2d,449,blocks.layers.5.layers.0.shortcut.layers.1.bn
94,Conv2d,452,blocks.layers.5.layers.0.shortcut.layers.2.conv
95,BatchNorm2d,455,blocks.layers.5.layers.0.shortcut.layers.3.bn
96,Conv2d,465,blocks.layers.6.layers.0.ghost1.primary_conv.layers.0.conv
97,BatchNorm2d,468,blocks.layers.6.layers.0.ghost1.primary_conv.layers.1.bn
98,Conv2d,475,blocks.layers.6.layers.0.ghost1.cheap_operation.layers.0.conv
99,BatchNorm2d,478,blocks.layers.6.layers.0.ghost1.cheap_operation.layers.1.bn
100,Conv2d,485,blocks.layers.6.layers.0.ghost1.short_conv.layers.0.conv
101,BatchNorm2d,488,blocks.layers.6.layers.0.ghost1.short_conv.layers.1.bn
102,Conv2d,491,blocks.layers.6.layers.0.ghost1.short_conv.layers.2.conv
103,BatchNorm2d,494,blocks.layers.6.layers.0.ghost1.short_conv.layers.3.bn
104,Conv2d,497,blocks.layers.6.layers.0.ghost1.short_conv.layers.4.conv
105,BatchNorm2d,500,blocks.layers.6.layers.0.ghost1.short_conv.layers.5.bn
106,Conv2d,507,blocks.layers.6.layers.0.ghost2.primary_conv.layers.0.conv
107,BatchNorm2d,510,blocks.layers.6.layers.0.ghost2.primary_conv.layers.1.bn
108,Conv2d,517,blocks.layers.6.layers.0.ghost2.cheap_operation.layers.0.conv
109,BatchNorm2d,520,blocks.layers.6.layers.0.ghost2.cheap_operation.layers.1.bn
110,Conv2d,532,blocks.layers.6.layers.1.ghost1.primary_conv.layers.0.conv
111,BatchNorm2d,535,blocks.layers.6.layers.1.ghost1.primary_conv.layers.1.bn
112,Conv2d,542,blocks.layers.6.layers.1.ghost1.cheap_operation.layers.0.conv
113,BatchNorm2d,545,blocks.layers.6.layers.1.ghost1.cheap_operation.layers.1.bn
114,Conv2d,552,blocks.layers.6.layers.1.ghost1.short_conv.layers.0.conv
115,BatchNorm2d,555,blocks.layers.6.layers.1.ghost1.short_conv.layers.1.bn
116,Conv2d,558,blocks.layers.6.layers.1.ghost1.short_conv.layers.2.conv
117,BatchNorm2d,561,blocks.layers.6.layers.1.ghost1.short_conv.layers.3.bn
118,Conv2d,564,blocks.layers.6.layers.1.ghost1.short_conv.layers.4.conv
119,BatchNorm2d,567,blocks.layers.6.layers.1.ghost1.short_conv.layers.5.bn
120,Conv2d,574,blocks.layers.6.layers.1.ghost2.primary_conv.layers.0.conv
121,BatchNorm2d,577,blocks.layers.6.layers.1.ghost2.primary_conv.layers.1.bn
122,Conv2d,584,blocks.layers.6.layers.1.ghost2.cheap_operation.layers.0.conv
123,BatchNorm2d,587,blocks.layers.6.layers.1.ghost2.cheap_operation.layers.1.bn
124,Conv2d,599,blocks.layers.6.layers.2.ghost1.primary_conv.layers.0.conv
125,BatchNorm2d,602,blocks.layers.6.layers.2.ghost1.primary_conv.layers.1.bn
126,Conv2d,609,blocks.layers.6.layers.2.ghost1.cheap_operation.layers.0.conv
127,BatchNorm2d,612,blocks.layers.6.layers.2.ghost1.cheap_operation.layers.1.bn
128,Conv2d,619,blocks.layers.6.layers.2.ghost1.short_conv.layers.0.conv
129,BatchNorm2d,622,blocks.layers.6.layers.2.ghost1.short_conv.layers.1.bn
130,Conv2d,625,blocks.layers.6.layers.2.ghost1.short_conv.layers.2.conv
131,BatchNorm2d,628,blocks.layers.6.layers.2.ghost1.short_conv.layers.3.bn
132,Conv2d,631,blocks.layers.6.layers.2.ghost1.short_conv.layers.4.conv
133,BatchNorm2d,634,blocks.layers.6.layers.2.ghost1.short_conv.layers.5.bn
134,Conv2d,641,blocks.layers.6.layers.2.ghost2.primary_conv.layers.0.conv
135,BatchNorm2d,644,blocks.layers.6.layers.2.ghost2.primary_conv.layers.1.bn
136,Conv2d,651,blocks.layers.6.layers.2.ghost2.cheap_operation.layers.0.conv
137,BatchNorm2d,654,blocks.layers.6.layers.2.ghost2.cheap_operation.layers.1.bn
138,Conv2d,666,blocks.layers.6.layers.3.ghost1.primary_conv.layers.0.conv
139,BatchNorm2d,669,blocks.layers.6.layers.3.ghost1.primary_conv.layers.1.bn
140,Conv2d,676,blocks.layers.6.layers.3.ghost1.cheap_operation.layers.0.conv
141,BatchNorm2d,679,blocks.layers.6.layers.3.ghost1.cheap_operation.layers.1.bn
142,Conv2d,686,blocks.layers.6.layers.3.ghost1.short_conv.layers.0.conv
143,BatchNorm2d,689,blocks.layers.6.layers.3.ghost1.short_conv.layers.1.bn
144,Conv2d,692,blocks.layers.6.layers.3.ghost1.short_conv.layers.2.conv
145,BatchNorm2d,695,blocks.layers.6.layers.3.ghost1.short_conv.layers.3.bn
146,Conv2d,698,blocks.layers.6.layers.3.ghost1.short_conv.layers.4.conv
147,BatchNorm2d,701,blocks.layers.6.layers.3.ghost1.short_conv.layers.5.bn
148,Conv2d,706,blocks.layers.6.layers.3.se.conv_reduce.conv
149,Conv2d,710,blocks.layers.6.layers.3.se.conv_expand.conv
150,Conv2d,717,blocks.layers.6.layers.3.ghost2.primary_conv.layers.0.conv
151,BatchNorm2d,720,blocks.layers.6.layers.3.ghost2.primary_conv.layers.1.bn
152,Conv2d,727,blocks.layers.6.layers.3.ghost2.cheap_operation.layers.0.conv
153,BatchNorm2d,730,blocks.layers.6.layers.3.ghost2.cheap_operation.layers.1.bn
154,Conv2d,737,blocks.layers.6.layers.3.shortcut.layers.0.conv
155,BatchNorm2d,740,blocks.layers.6.layers.3.shortcut.layers.1.bn
156,Conv2d,743,blocks.layers.6.layers.3.shortcut.layers.2.conv
157,BatchNorm2d,746,blocks.layers.6.layers.3.shortcut.layers.3.bn
158,Conv2d,754,blocks.layers.6.layers.4.ghost1.primary_conv.layers.0.conv
159,BatchNorm2d,757,blocks.layers.6.layers.4.ghost1.primary_conv.layers.1.bn
160,Conv2d,764,blocks.layers.6.layers.4.ghost1.cheap_operation.layers.0.conv
161,BatchNorm2d,767,blocks.layers.6.layers.4.ghost1.cheap_operation.layers.1.bn
162,Conv2d,774,blocks.layers.6.layers.4.ghost1.short_conv.layers.0.conv
163,BatchNorm2d,777,blocks.layers.6.layers.4.ghost1.short_conv.layers.1.bn
164,Conv2d,780,blocks.layers.6.layers.4.ghost1.short_conv.layers.2.conv
165,BatchNorm2d,783,blocks.layers.6.layers.4.ghost1.short_conv.layers.3.bn
166,Conv2d,786,blocks.layers.6.layers.4.ghost1.short_conv.layers.4.conv
167,BatchNorm2d,789,blocks.layers.6.layers.4.ghost1.short_conv.layers.5.bn
168,Conv2d,794,blocks.layers.6.layers.4.se.conv_reduce.conv
169,Conv2d,798,blocks.layers.6.layers.4.se.conv_expand.conv
170,Conv2d,805,blocks.layers.6.layers.4.ghost2.primary_conv.layers.0.conv
171,BatchNorm2d,808,blocks.layers.6.layers.4.ghost2.primary_conv.layers.1.bn
172,Conv2d,815,blocks.layers.6.layers.4.ghost2.cheap_operation.layers.0.conv
173,BatchNorm2d,818,blocks.layers.6.layers.4.ghost2.cheap_operation.layers.1.bn
174,Conv2d,832,blocks.layers.7.layers.0.ghost1.primary_conv.layers.0.conv
175,BatchNorm2d,835,blocks.layers.7.layers.0.ghost1.primary_conv.layers.1.bn
176,Conv2d,842,blocks.layers.7.layers.0.ghost1.cheap_operation.layers.0.conv
177,BatchNorm2d,845,blocks.layers.7.layers.0.ghost1.cheap_operation.layers.1.bn
178,Conv2d,852,blocks.layers.7.layers.0.ghost1.short_conv.layers.0.conv
179,BatchNorm2d,855,blocks.layers.7.layers.0.ghost1.short_conv.layers.1.bn
180,Conv2d,858,blocks.layers.7.layers.0.ghost1.short_conv.layers.2.conv
181,BatchNorm2d,861,blocks.layers.7.layers.0.ghost1.short_conv.layers.3.bn
182,Conv2d,864,blocks.layers.7.layers.0.ghost1.short_conv.layers.4.conv
183,BatchNorm2d,867,blocks.layers.7.layers.0.ghost1.short_conv.layers.5.bn
184,Conv2d,870,blocks.layers.7.layers.0.conv_dw.conv
185,BatchNorm2d,873,blocks.layers.7.layers.0.bn_dw.bn
186,Conv2d,878,blocks.layers.7.layers.0.se.conv_reduce.conv
187,Conv2d,882,blocks.layers.7.layers.0.se.conv_expand.conv
188,Conv2d,889,blocks.layers.7.layers.0.ghost2.primary_conv.layers.0.conv
189,BatchNorm2d,892,blocks.layers.7.layers.0.ghost2.primary_conv.layers.1.bn
190,Conv2d,899,blocks.layers.7.layers.0.ghost2.cheap_operation.layers.0.conv
191,BatchNorm2d,902,blocks.layers.7.layers.0.ghost2.cheap_operation.layers.1.bn
192,Conv2d,909,blocks.layers.7.layers.0.shortcut.layers.0.conv
193,BatchNorm2d,912,blocks.layers.7.layers.0.shortcut.layers.1.bn
194,Conv2d,915,blocks.layers.7.layers.0.shortcut.layers.2.conv
195,BatchNorm2d,918,blocks.layers.7.layers.0.shortcut.layers.3.bn
196,Conv2d,928,blocks.layers.8.layers.0.ghost1.primary_conv.layers.0.conv
197,BatchNorm2d,931,blocks.layers.8.layers.0.ghost1.primary_conv.layers.1.bn
198,Conv2d,938,blocks.layers.8.layers.0.ghost1.cheap_operation.layers.0.conv
199,BatchNorm2d,941,blocks.layers.8.layers.0.ghost1.cheap_operation.layers.1.bn
200,Conv2d,948,blocks.layers.8.layers.0.ghost1.short_conv.layers.0.conv
201,BatchNorm2d,951,blocks.layers.8.layers.0.ghost1.short_conv.layers.1.bn
202,Conv2d,954,blocks.layers.8.layers.0.ghost1.short_conv.layers.2.conv
203,BatchNorm2d,957,blocks.layers.8.layers.0.ghost1.short_conv.layers.3.bn
204,Conv2d,960,blocks.layers.8.layers.0.ghost1.short_conv.layers.4.conv
205,BatchNorm2d,963,blocks.layers.8.layers.0.ghost1.short_conv.layers.5.bn
206,Conv2d,970,blocks.layers.8.layers.0.ghost2.primary_conv.layers.0.conv
207,BatchNorm2d,973,blocks.layers.8.layers.0.ghost2.primary_conv.layers.1.bn
208,Conv2d,980,blocks.layers.8.layers.0.ghost2.cheap_operation.layers.0.conv
209,BatchNorm2d,983,blocks.layers.8.layers.0.ghost2.cheap_operation.layers.1.bn
210,Conv2d,995,blocks.layers.8.layers.1.ghost1.primary_conv.layers.0.conv
211,BatchNorm2d,998,blocks.layers.8.layers.1.ghost1.primary_conv.layers.1.bn
212,Conv2d,1005,blocks.layers.8.layers.1.ghost1.cheap_operation.layers.0.conv
213,BatchNorm2d,1008,blocks.layers.8.layers.1.ghost1.cheap_operation.layers.1.bn
214,Conv2d,1015,blocks.layers.8.layers.1.ghost1.short_conv.layers.0.conv
215,BatchNorm2d,1018,blocks.layers.8.layers.1.ghost1.short_conv.layers.1.bn
216,Conv2d,1021,blocks.layers.8.layers.1.ghost1.short_conv.layers.2.conv
217,BatchNorm2d,1024,blocks.layers.8.layers.1.ghost1.short_conv.layers.3.bn
218,Conv2d,1027,blocks.layers.8.layers.1.ghost1.short_conv.layers.4.conv
219,BatchNorm2d,1030,blocks.layers.8.layers.1.ghost1.short_conv.layers.5.bn
220,Conv2d,1035,blocks.layers.8.layers.1.se.conv_reduce.conv
221,Conv2d,1039,blocks.layers.8.layers.1.se.conv_expand.conv
222,Conv2d,1046,blocks.layers.8.layers.1.ghost2.primary_conv.layers.0.conv
223,BatchNorm2d,1049,blocks.layers.8.layers.1.ghost2.primary_conv.layers.1.bn
224,Conv2d,1056,blocks.layers.8.layers.1.ghost2.cheap_operation.layers.0.conv
225,BatchNorm2d,1059,blocks.layers.8.layers.1.ghost2.cheap_operation.layers.1.bn
226,Conv2d,1071,blocks.layers.8.layers.2.ghost1.primary_conv.layers.0.conv
227,BatchNorm2d,1074,blocks.layers.8.layers.2.ghost1.primary_conv.layers.1.bn
228,Conv2d,1081,blocks.layers.8.layers.2.ghost1.cheap_operation.layers.0.conv
229,BatchNorm2d,1084,blocks.layers.8.layers.2.ghost1.cheap_operation.layers.1.bn
230,Conv2d,1091,blocks.layers.8.layers.2.ghost1.short_conv.layers.0.conv
231,BatchNorm2d,1094,blocks.layers.8.layers.2.ghost1.short_conv.layers.1.bn
232,Conv2d,1097,blocks.layers.8.layers.2.ghost1.short_conv.layers.2.conv
233,BatchNorm2d,1100,blocks.layers.8.layers.2.ghost1.short_conv.layers.3.bn
234,Conv2d,1103,blocks.layers.8.layers.2.ghost1.short_conv.layers.4.conv
235,BatchNorm2d,1106,blocks.layers.8.layers.2.ghost1.short_conv.layers.5.bn
236,Conv2d,1113,blocks.layers.8.layers.2.ghost2.primary_conv.layers.0.conv
237,BatchNorm2d,1116,blocks.layers.8.layers.2.ghost2.primary_conv.layers.1.bn
238,Conv2d,1123,blocks.layers.8.layers.2.ghost2.cheap_operation.layers.0.conv
239,BatchNorm2d,1126,blocks.layers.8.layers.2.ghost2.cheap_operation.layers.1.bn
240,Conv2d,1138,blocks.layers.8.layers.3.ghost1.primary_conv.layers.0.conv
241,BatchNorm2d,1141,blocks.layers.8.layers.3.ghost1.primary_conv.layers.1.bn
242,Conv2d,1148,blocks.layers.8.layers.3.ghost1.cheap_operation.layers.0.conv
243,BatchNorm2d,1151,blocks.layers.8.layers.3.ghost1.cheap_operation.layers.1.bn
244,Conv2d,1158,blocks.layers.8.layers.3.ghost1.short_conv.layers.0.conv
245,BatchNorm2d,1161,blocks.layers.8.layers.3.ghost1.short_conv.layers.1.bn
246,Conv2d,1164,blocks.layers.8.layers.3.ghost1.short_conv.layers.2.conv
247,BatchNorm2d,1167,blocks.layers.8.layers.3.ghost1.short_conv.layers.3.bn
248,Conv2d,1170,blocks.layers.8.layers.3.ghost1.short_conv.layers.4.conv
249,BatchNorm2d,1173,blocks.layers.8.layers.3.ghost1.short_conv.layers.5.bn
250,Conv2d,1178,blocks.layers.8.layers.3.se.conv_reduce.conv
251,Conv2d,1182,blocks.layers.8.layers.3.se.conv_expand.conv
252,Conv2d,1189,blocks.layers.8.layers.3.ghost2.primary_conv.layers.0.conv
253,BatchNorm2d,1192,blocks.layers.8.layers.3.ghost2.primary_conv.layers.1.bn
254,Conv2d,1199,blocks.layers.8.layers.3.ghost2.cheap_operation.layers.0.conv
255,BatchNorm2d,1202,blocks.layers.8.layers.3.ghost2.cheap_operation.layers.1.bn
256,Conv2d,1212,blocks.layers.9.layers.0.conv.conv
257,BatchNorm2d,1215,blocks.layers.9.layers.0.bn1.bn
258,Conv2d,1220,conv_head.conv
