128,Conv2d,763,model.ghostnet.blocks.layers.6.layers.2.ghost1.short_conv.layers.0.conv
129,BatchNorm2d,767,model.ghostnet.blocks.layers.6.layers.2.ghost1.short_conv.layers.1.bn
130,Conv2d,771,model.ghostnet.blocks.layers.6.layers.2.ghost1.short_conv.layers.2.conv
131,BatchNorm2d,775,model.ghostnet.blocks.layers.6.layers.2.ghost1.short_conv.layers.3.bn
132,Conv2d,779,model.ghostnet.blocks.layers.6.layers.2.ghost1.short_conv.layers.4.conv
133,BatchNorm2d,783,model.ghostnet.blocks.layers.6.layers.2.ghost1.short_conv.layers.5.bn
134,Conv2d,790,model.ghostnet.blocks.layers.6.layers.2.ghost2.primary_conv.layers.0.conv
135,BatchNorm2d,794,model.ghostnet.blocks.layers.6.layers.2.ghost2.primary_conv.layers.1.bn
136,Conv2d,802,model.ghostnet.blocks.layers.6.layers.2.ghost2.cheap_operation.layers.0.conv
137,BatchNorm2d,806,model.ghostnet.blocks.layers.6.layers.2.ghost2.cheap_operation.layers.1.bn
138,Conv2d,821,model.ghostnet.blocks.layers.6.layers.3.ghost1.primary_conv.layers.0.conv
139,BatchNorm2d,825,model.ghostnet.blocks.layers.6.layers.3.ghost1.primary_conv.layers.1.bn
140,Conv2d,833,model.ghostnet.blocks.layers.6.layers.3.ghost1.cheap_operation.layers.0.conv
141,BatchNorm2d,837,model.ghostnet.blocks.layers.6.layers.3.ghost1.cheap_operation.layers.1.bn
142,Conv2d,845,model.ghostnet.blocks.layers.6.layers.3.ghost1.short_conv.layers.0.conv
143,BatchNorm2d,849,model.ghostnet.blocks.layers.6.layers.3.ghost1.short_conv.layers.1.bn
144,Conv2d,853,model.ghostnet.blocks.layers.6.layers.3.ghost1.short_conv.layers.2.conv
145,BatchNorm2d,857,model.ghostnet.blocks.layers.6.layers.3.ghost1.short_conv.layers.3.bn
146,Conv2d,861,model.ghostnet.blocks.layers.6.layers.3.ghost1.short_conv.layers.4.conv
147,BatchNorm2d,865,model.ghostnet.blocks.layers.6.layers.3.ghost1.short_conv.layers.5.bn
148,Conv2d,875,model.ghostnet.blocks.layers.6.layers.3.se.conv_reduce.conv
149,Conv2d,881,model.ghostnet.blocks.layers.6.layers.3.se.conv_expand.conv
150,Conv2d,888,model.ghostnet.blocks.layers.6.layers.3.ghost2.primary_conv.layers.0.conv
151,BatchNorm2d,892,model.ghostnet.blocks.layers.6.layers.3.ghost2.primary_conv.layers.1.bn
152,Conv2d,900,model.ghostnet.blocks.layers.6.layers.3.ghost2.cheap_operation.layers.0.conv
153,BatchNorm2d,904,model.ghostnet.blocks.layers.6.layers.3.ghost2.cheap_operation.layers.1.bn
154,Conv2d,912,model.ghostnet.blocks.layers.6.layers.3.shortcut.layers.0.conv
155,BatchNorm2d,916,model.ghostnet.blocks.layers.6.layers.3.shortcut.layers.1.bn
156,Conv2d,920,model.ghostnet.blocks.layers.6.layers.3.shortcut.layers.2.conv
157,BatchNorm2d,924,model.ghostnet.blocks.layers.6.layers.3.shortcut.layers.3.bn
158,Conv2d,935,model.ghostnet.blocks.layers.6.layers.4.ghost1.primary_conv.layers.0.conv
159,BatchNorm2d,939,model.ghostnet.blocks.layers.6.layers.4.ghost1.primary_conv.layers.1.bn
160,Conv2d,947,model.ghostnet.blocks.layers.6.layers.4.ghost1.cheap_operation.layers.0.conv
161,BatchNorm2d,951,model.ghostnet.blocks.layers.6.layers.4.ghost1.cheap_operation.layers.1.bn
162,Conv2d,959,model.ghostnet.blocks.layers.6.layers.4.ghost1.short_conv.layers.0.conv
163,BatchNorm2d,963,model.ghostnet.blocks.layers.6.layers.4.ghost1.short_conv.layers.1.bn
164,Conv2d,967,model.ghostnet.blocks.layers.6.layers.4.ghost1.short_conv.layers.2.conv
165,BatchNorm2d,971,model.ghostnet.blocks.layers.6.layers.4.ghost1.short_conv.layers.3.bn
166,Conv2d,975,model.ghostnet.blocks.layers.6.layers.4.ghost1.short_conv.layers.4.conv
167,BatchNorm2d,979,model.ghostnet.blocks.layers.6.layers.4.ghost1.short_conv.layers.5.bn
168,Conv2d,989,model.ghostnet.blocks.layers.6.layers.4.se.conv_reduce.conv
169,Conv2d,995,model.ghostnet.blocks.layers.6.layers.4.se.conv_expand.conv
170,Conv2d,1002,model.ghostnet.blocks.layers.6.layers.4.ghost2.primary_conv.layers.0.conv
171,BatchNorm2d,1006,model.ghostnet.blocks.layers.6.layers.4.ghost2.primary_conv.layers.1.bn
172,Conv2d,1014,model.ghostnet.blocks.layers.6.layers.4.ghost2.cheap_operation.layers.0.conv
173,BatchNorm2d,1018,model.ghostnet.blocks.layers.6.layers.4.ghost2.cheap_operation.layers.1.bn
174,Conv2d,1035,model.ghostnet.blocks.layers.7.layers.0.ghost1.primary_conv.layers.0.conv
175,BatchNorm2d,1039,model.ghostnet.blocks.layers.7.layers.0.ghost1.primary_conv.layers.1.bn
176,Conv2d,1047,model.ghostnet.blocks.layers.7.layers.0.ghost1.cheap_operation.layers.0.conv
177,BatchNorm2d,1051,model.ghostnet.blocks.layers.7.layers.0.ghost1.cheap_operation.layers.1.bn
178,Conv2d,1059,model.ghostnet.blocks.layers.7.layers.0.ghost1.short_conv.layers.0.conv
179,BatchNorm2d,1063,model.ghostnet.blocks.layers.7.layers.0.ghost1.short_conv.layers.1.bn
180,Conv2d,1067,model.ghostnet.blocks.layers.7.layers.0.ghost1.short_conv.layers.2.conv
181,BatchNorm2d,1071,model.ghostnet.blocks.layers.7.layers.0.ghost1.short_conv.layers.3.bn
182,Conv2d,1075,model.ghostnet.blocks.layers.7.layers.0.ghost1.short_conv.layers.4.conv
183,BatchNorm2d,1079,model.ghostnet.blocks.layers.7.layers.0.ghost1.short_conv.layers.5.bn
184,Conv2d,1083,model.ghostnet.blocks.layers.7.layers.0.conv_dw.conv
185,BatchNorm2d,1087,model.ghostnet.blocks.layers.7.layers.0.bn_dw.bn
186,Conv2d,1097,model.ghostnet.blocks.layers.7.layers.0.se.conv_reduce.conv
187,Conv2d,1103,model.ghostnet.blocks.layers.7.layers.0.se.conv_expand.conv
188,Conv2d,1110,model.ghostnet.blocks.layers.7.layers.0.ghost2.primary_conv.layers.0.conv
189,BatchNorm2d,1114,model.ghostnet.blocks.layers.7.layers.0.ghost2.primary_conv.layers.1.bn
190,Conv2d,1122,model.ghostnet.blocks.layers.7.layers.0.ghost2.cheap_operation.layers.0.conv
191,BatchNorm2d,1126,model.ghostnet.blocks.layers.7.layers.0.ghost2.cheap_operation.layers.1.bn
192,Conv2d,1134,model.ghostnet.blocks.layers.7.layers.0.shortcut.layers.0.conv
193,BatchNorm2d,1138,model.ghostnet.blocks.layers.7.layers.0.shortcut.layers.1.bn
194,Conv2d,1142,model.ghostnet.blocks.layers.7.layers.0.shortcut.layers.2.conv
195,BatchNorm2d,1146,model.ghostnet.blocks.layers.7.layers.0.shortcut.layers.3.bn
196,Conv2d,1159,model.ghostnet.blocks.layers.8.layers.0.ghost1.primary_conv.layers.0.conv
197,BatchNorm2d,1163,model.ghostnet.blocks.layers.8.layers.0.ghost1.primary_conv.layers.1.bn
198,Conv2d,1171,model.ghostnet.blocks.layers.8.layers.0.ghost1.cheap_operation.layers.0.conv
199,BatchNorm2d,1175,model.ghostnet.blocks.layers.8.layers.0.ghost1.cheap_operation.layers.1.bn
200,Conv2d,1183,model.ghostnet.blocks.layers.8.layers.0.ghost1.short_conv.layers.0.conv
201,BatchNorm2d,1187,model.ghostnet.blocks.layers.8.layers.0.ghost1.short_conv.layers.1.bn
202,Conv2d,1191,model.ghostnet.blocks.layers.8.layers.0.ghost1.short_conv.layers.2.conv
203,BatchNorm2d,1195,model.ghostnet.blocks.layers.8.layers.0.ghost1.short_conv.layers.3.bn
204,Conv2d,1199,model.ghostnet.blocks.layers.8.layers.0.ghost1.short_conv.layers.4.conv
205,BatchNorm2d,1203,model.ghostnet.blocks.layers.8.layers.0.ghost1.short_conv.layers.5.bn
206,Conv2d,1210,model.ghostnet.blocks.layers.8.layers.0.ghost2.primary_conv.layers.0.conv
207,BatchNorm2d,1214,model.ghostnet.blocks.layers.8.layers.0.ghost2.primary_conv.layers.1.bn
208,Conv2d,1222,model.ghostnet.blocks.layers.8.layers.0.ghost2.cheap_operation.layers.0.conv
209,BatchNorm2d,1226,model.ghostnet.blocks.layers.8.layers.0.ghost2.cheap_operation.layers.1.bn
210,Conv2d,1241,model.ghostnet.blocks.layers.8.layers.1.ghost1.primary_conv.layers.0.conv
211,BatchNorm2d,1245,model.ghostnet.blocks.layers.8.layers.1.ghost1.primary_conv.layers.1.bn
212,Conv2d,1253,model.ghostnet.blocks.layers.8.layers.1.ghost1.cheap_operation.layers.0.conv
213,BatchNorm2d,1257,model.ghostnet.blocks.layers.8.layers.1.ghost1.cheap_operation.layers.1.bn
214,Conv2d,1265,model.ghostnet.blocks.layers.8.layers.1.ghost1.short_conv.layers.0.conv
215,BatchNorm2d,1269,model.ghostnet.blocks.layers.8.layers.1.ghost1.short_conv.layers.1.bn
216,Conv2d,1273,model.ghostnet.blocks.layers.8.layers.1.ghost1.short_conv.layers.2.conv
217,BatchNorm2d,1277,model.ghostnet.blocks.layers.8.layers.1.ghost1.short_conv.layers.3.bn
218,Conv2d,1281,model.ghostnet.blocks.layers.8.layers.1.ghost1.short_conv.layers.4.conv
219,BatchNorm2d,1285,model.ghostnet.blocks.layers.8.layers.1.ghost1.short_conv.layers.5.bn
220,Conv2d,1295,model.ghostnet.blocks.layers.8.layers.1.se.conv_reduce.conv
221,Conv2d,1301,model.ghostnet.blocks.layers.8.layers.1.se.conv_expand.conv
222,Conv2d,1308,model.ghostnet.blocks.layers.8.layers.1.ghost2.primary_conv.layers.0.conv
223,BatchNorm2d,1312,model.ghostnet.blocks.layers.8.layers.1.ghost2.primary_conv.layers.1.bn
224,Conv2d,1320,model.ghostnet.blocks.layers.8.layers.1.ghost2.cheap_operation.layers.0.conv
225,BatchNorm2d,1324,model.ghostnet.blocks.layers.8.layers.1.ghost2.cheap_operation.layers.1.bn
226,Conv2d,1339,model.ghostnet.blocks.layers.8.layers.2.ghost1.primary_conv.layers.0.conv
227,BatchNorm2d,1343,model.ghostnet.blocks.layers.8.layers.2.ghost1.primary_conv.layers.1.bn
228,Conv2d,1351,model.ghostnet.blocks.layers.8.layers.2.ghost1.cheap_operation.layers.0.conv
229,BatchNorm2d,1355,model.ghostnet.blocks.layers.8.layers.2.ghost1.cheap_operation.layers.1.bn
230,Conv2d,1363,model.ghostnet.blocks.layers.8.layers.2.ghost1.short_conv.layers.0.conv
231,BatchNorm2d,1367,model.ghostnet.blocks.layers.8.layers.2.ghost1.short_conv.layers.1.bn
232,Conv2d,1371,model.ghostnet.blocks.layers.8.layers.2.ghost1.short_conv.layers.2.conv
233,BatchNorm2d,1375,model.ghostnet.blocks.layers.8.layers.2.ghost1.short_conv.layers.3.bn
234,Conv2d,1379,model.ghostnet.blocks.layers.8.layers.2.ghost1.short_conv.layers.4.conv
235,BatchNorm2d,1383,model.ghostnet.blocks.layers.8.layers.2.ghost1.short_conv.layers.5.bn
236,Conv2d,1390,model.ghostnet.blocks.layers.8.layers.2.ghost2.primary_conv.layers.0.conv
237,BatchNorm2d,1394,model.ghostnet.blocks.layers.8.layers.2.ghost2.primary_conv.layers.1.bn
238,Conv2d,1402,model.ghostnet.blocks.layers.8.layers.2.ghost2.cheap_operation.layers.0.conv
239,BatchNorm2d,1406,model.ghostnet.blocks.layers.8.layers.2.ghost2.cheap_operation.layers.1.bn
240,Conv2d,1421,model.ghostnet.blocks.layers.8.layers.3.ghost1.primary_conv.layers.0.conv
241,BatchNorm2d,1425,model.ghostnet.blocks.layers.8.layers.3.ghost1.primary_conv.layers.1.bn
242,Conv2d,1433,model.ghostnet.blocks.layers.8.layers.3.ghost1.cheap_operation.layers.0.conv
243,BatchNorm2d,1437,model.ghostnet.blocks.layers.8.layers.3.ghost1.cheap_operation.layers.1.bn
244,Conv2d,1445,model.ghostnet.blocks.layers.8.layers.3.ghost1.short_conv.layers.0.conv
245,BatchNorm2d,1449,model.ghostnet.blocks.layers.8.layers.3.ghost1.short_conv.layers.1.bn
246,Conv2d,1453,model.ghostnet.blocks.layers.8.layers.3.ghost1.short_conv.layers.2.conv
247,BatchNorm2d,1457,model.ghostnet.blocks.layers.8.layers.3.ghost1.short_conv.layers.3.bn
248,Conv2d,1461,model.ghostnet.blocks.layers.8.layers.3.ghost1.short_conv.layers.4.conv
249,BatchNorm2d,1465,model.ghostnet.blocks.layers.8.layers.3.ghost1.short_conv.layers.5.bn
250,Conv2d,1475,model.ghostnet.blocks.layers.8.layers.3.se.conv_reduce.conv
251,Conv2d,1481,model.ghostnet.blocks.layers.8.layers.3.se.conv_expand.conv
252,Conv2d,1488,model.ghostnet.blocks.layers.8.layers.3.ghost2.primary_conv.layers.0.conv
253,BatchNorm2d,1492,model.ghostnet.blocks.layers.8.layers.3.ghost2.primary_conv.layers.1.bn
254,Conv2d,1500,model.ghostnet.blocks.layers.8.layers.3.ghost2.cheap_operation.layers.0.conv
255,BatchNorm2d,1504,model.ghostnet.blocks.layers.8.layers.3.ghost2.cheap_operation.layers.1.bn
256,Conv2d,1515,model.ghostnet.blocks.layers.9.layers.0.conv.conv
257,BatchNorm2d,1519,model.ghostnet.blocks.layers.9.layers.0.bn1.bn
258,Conv2d,1532,model.head.conv_block_960.ghost1.primary_conv.layers.0.conv
259,BatchNorm2d,1536,model.head.conv_block_960.ghost1.primary_conv.layers.1.bn
260,Conv2d,1544,model.head.conv_block_960.ghost1.cheap_operation.layers.0.conv
261,BatchNorm2d,1548,model.head.conv_block_960.ghost1.cheap_operation.layers.1.bn
262,Conv2d,1560,model.head.conv_block_960.se.conv_reduce.conv
263,Conv2d,1566,model.head.conv_block_960.se.conv_expand.conv
264,Conv2d,1573,model.head.conv_block_960.ghost2.primary_conv.layers.0.conv
265,BatchNorm2d,1577,model.head.conv_block_960.ghost2.primary_conv.layers.1.bn
266,Conv2d,1585,model.head.conv_block_960.ghost2.cheap_operation.layers.0.conv
267,BatchNorm2d,1589,model.head.conv_block_960.ghost2.cheap_operation.layers.1.bn
268,Conv2d,1597,model.head.conv_block_960.shortcut.layers.0.conv
269,BatchNorm2d,1601,model.head.conv_block_960.shortcut.layers.1.bn
270,Conv2d,1605,model.head.conv_block_960.shortcut.layers.2.conv
271,BatchNorm2d,1609,model.head.conv_block_960.shortcut.layers.3.bn
272,Conv2d,1617,model.head.conv_block_112.ghost1.primary_conv.layers.0.conv
273,BatchNorm2d,1621,model.head.conv_block_112.ghost1.primary_conv.layers.1.bn
274,Conv2d,1629,model.head.conv_block_112.ghost1.cheap_operation.layers.0.conv
275,BatchNorm2d,1633,model.head.conv_block_112.ghost1.cheap_operation.layers.1.bn
276,Conv2d,1645,model.head.conv_block_112.se.conv_reduce.conv
